mid,company_id
9574,2173
10371,1484
10371,33
10371,27128
489,14
489,2253
489,23201
9714,25
9714,477
8197,174
8197,171
8197,1885
6283,7
4233,14
4233,85
4233,1601
191874,8335
191874,4899
10217,579
10217,8
10217,12800
597,4
597,574
597,25
714,7576
714,60
714,10761
9922,335
9922,174
547,316
547,9195
184,14
184,59
184,2253
9746,9195
9746,19477
9438,2
115,37
115,1382
115,10163
26941,22289
26941,41048
26941,11487
27103,310
27103,104
9410,25
9410,4700
32302,27084
32302,559
32302,27085
12538,7405
586,12
586,11391
586,11407
2666,12
2666,908
11258,23932
11258,4650
11258,762
9490,33
9490,3929
9411,174
25719,1270
25719,24356
25719,4413
11220,22615
11220,540
21253,14
21253,177
6116,5
9457,45518
9457,915
9457,1504
39424,
11702,5
11702,1606
11702,456
2923,1261
2923,1260
2923,14
12238,572
12238,22269
12238,6246
11568,33
11003,3929
11003,4286
11003,12
10153,174
10153,2154
10153,11407
30949,97
30949,14589
30949,8658
2898,18
2898,559
2898,34
9558,14159
9558,364
9558,1242
26269,761
26269,4
26269,258
11808,824
11808,174
6970,40114
6970,68035
6970,18987
47452,3324
47452,718
47452,12745
21736,2753
21736,3447
21736,4157
17941,559
10668,12451
10668,285
10668,40675
9313,60
9313,21
42807,11510
42807,25
617,1236
617,5
36568,762
36568,7
37272,70166
37272,711
5910,528
5910,567
5910,3034
9440,762
9440,33
32911,979
32911,14
32456,43
17127,25
17133,53458
19848,12
17644,91005
17644,1382
1774,26137
1774,34237
1774,3324
30265,104
30265,4063
30265,6236
2157,30253
2157,12
2157,14024
8838,33
8838,23
29193,21716
29193,16280
29193,65514
795,507
795,676
795,508
16980,37812
16980,97
16980,1382
27472,4
47881,5
47881,97
9469,4319
9469,9195
12488,3492
12488,69984
267,591
267,49
267,105
16148,97
16148,20719
16148,5
9449,10163
9449,1382
31220,9195
13907,4360
29825,126
10622,2521
30020,11459
30020,2938
30020,105
17139,938
17139,3259
10216,21
10216,2347
9771,10210
9771,174
9448,559
38618,1766
38618,60294
38618,79
78373,16517
78373,4714
4415,5
55561,
8656,4
8656,1865
8656,2478
18937,174
929,882
929,559
929,620
9452,25
1878,491
1878,33
1878,53460
9844,
14342,813
14342,6189
9715,4258
9715,25
26610,12984
26610,16550
26610,16551
40961,294
40961,39988
1965,824
1965,174
312,101
312,162
6068,961
6068,175
6068,9195
15037,5
37636,23912
37636,236
37636,25680
21334,11459
32284,29692
37410,37909
37410,1596
53765,40460
10674,6125
10674,2
846,545
846,25
12655,21872
12655,3324
12655,1898
3050,25
3050,1302
3050,1301
1389,33
1389,216
11020,8808
11020,16232
11020,74363
20862,12269
20862,14
9464,15231
9464,38374
9464,35
95,9195
95,130
95,11533
944,1885
944,5739
944,174
35680,559
35680,14160
35680,102438
11551,56
11551,33
11551,7
473,22566
473,379
473,22567
102304,20049
102304,40240
102304,11273
544,25
10513,74116
65203,21
143,33
42861,6
33680,21
12311,21
43277,21
43278,174
34106,5
27367,21
17661,4
28580,4
887,28205
33667,25
23383,4006
25430,5
11426,5
654,5
654,11356
15919,60
15919,30724
1725,60
1725,516
1725,219
5769,1980
874,571
874,5
10633,60
10633,219
17917,1807
17917,3632
17917,5
3116,1323
3116,1324
3116,60
1051,646
1051,73950
1051,25
1366,8880
1366,60
12102,5
16619,4
16619,316
9443,7965
9443,7049
9443,8770
11050,4
606,33
606,205
606,932
746,469
746,470
746,472
380,60
380,206
403,80
403,2630
403,174
11485,12146
466,6174
466,174
13820,33
13820,11463
15389,3076
15389,735
15389,42818
13597,24931
13597,1
13597,6254
2108,33
2108,11043
2108,8812
10014,12
10014,1531
10072,12
10072,1531
10131,12
10160,12
11284,12
4488,4
4488,16779
4488,17611
9725,4
9725,16779
9728,7513
9728,4
9728,16779
9730,93280
9730,4
9730,16779
9731,16779
9731,4
10225,4
10281,4
10281,131716
10281,17611
10283,17611
10283,4
10283,62948
948,14323
948,22814
11281,33
11281,10308
10676,33
10676,10308
11357,15822
11357,16405
11361,143033
11361,143034
11361,143035
36599,15059
36599,542
36599,15060
41769,16953
10585,60
11186,33
11187,33
609,396
609,21
11133,21
10306,21
9552,48184
9552,174
11586,174
11587,10210
11587,25
941,1885
941,174
942,1885
942,174
943,1885
943,174
943,68621
927,56
927,174
928,56
928,174
9340,56
9340,174
9342,559
9342,56
38509,43
38509,126
38509,4665
60033,
12101,21
19,12372
165,33
165,56
196,33
196,56
551,10281
551,25
16084,2
17984,3166
22328,3166
32611,3166
3170,3166
346,882
859,1176
859,18737
859,174
841,10308
11051,33
11051,5231
242,4
1411,8
1411,12
9769,7981
9769,21143
9424,79
9424,919
9424,2848
9835,870
9835,9195
857,4
857,56
857,762
20173,
10957,10531
10957,2
9570,3166
16249,3166
13962,2
14612,3166
19378,3166
29228,2
19379,3166
11164,34998
18887,3166
40866,3166
10122,1340
10122,2
10122,11670
9994,10531
9994,2
12129,3166
14140,3166
10439,2
11158,2
11158,8830
9354,32
28736,3166
34774,3166
37969,2
9631,508
9631,174
9820,2
14013,33
14013,2851
1779,26137
1779,174
10849,41
678,6
907,21
5961,7445
5961,2302
5961,2999
47908,18090
47908,18071
42121,18094
2887,7429
11974,23
11974,33
20348,56
20348,174
26648,4990
26648,4991
11911,8100
11911,55540
11911,1251
793,484
35144,32
9325,3166
10340,2
10340,3166
10144,2
10144,10282
10414,34998
10414,8830
10437,2
10437,2504
15300,2
15300,8830
12230,2
12230,3166
10693,6
10693,2
10693,3166
11335,3166
11335,4
11135,6125
11135,2
11135,10282
11319,2
11319,3166
14822,
15969,3475
13155,15395
13155,10531
10249,2
10249,1073
10249,552
15943,3166
10882,2
10882,3166
24808,3166
24808,611
19762,3166
13850,3166
13850,2
2619,9195
53565,3197
53565,3166
41841,175
41841,2
27332,3166
97,558
97,3166
10419,915
10419,8830
11675,7405
11675,21438
11675,15822
2107,559
2107,960
2107,275
6471,33
6471,1951
9442,33
9442,1951
11591,1951
11591,174
13697,25
227,70
227,174
87,4
87,1
123,286
123,4921
123,141322
9314,18947
9314,9998
9314,86083
11336,4
11336,1176
11336,10308
9980,484
10657,12
10657,97
10489,6177
10489,965
10823,6562
10823,12591
10823,5093
11497,60
11497,500
11497,6422
2907,258
2907,4
2907,41
9454,25
9454,11232
8688,54502
8688,4
8688,2519
23954,4
23954,4952
23954,16914
12761,26239
12761,7447
12761,17085
396,1684
396,174
14367,554
14367,9195
11814,33
16081,12943
16081,25
18331,4
18331,22745
15171,4
15171,1353
15171,18170
11837,494
11837,5016
11837,47264
11704,60
11704,32178
11704,90400
11639,33
11639,1155
11639,6254
4978,56
4978,33
4978,6422
10380,56
10380,33
10380,4105
11976,10214
11976,10215
11976,33
15144,33
11522,4
11557,5
13853,22297
13853,11670
13853,4357
11415,1950
37530,17611
37530,1950
8393,22284
8393,22285
11937,23267
11937,6313
21661,803
21661,7405
21661,8582
9320,2596
9320,174
33644,25
14662,43
14662,316
125124,
10692,11506
805,10324
34584,47
34584,33772
34584,46
34636,1766
34636,1704
34636,1979
2182,989
28070,3052
77469,278
77469,1382
10278,55994
10278,278
10278,1382
36647,19551
36647,12
36647,421
14557,746
14557,4
9417,10210
9417,174
41469,
19381,2480
19381,1483
4011,360
4011,174
161795,40955
161795,40956
161795,27584
1580,1554
1580,174
5854,33
5854,10715
573,33
573,10715
2370,33
2370,10715
5780,33
5780,10715
506,33
506,10715
22527,174
574,4
11219,4
11219,10715
30159,174
845,174
1978,174
3682,61337
3682,1483
3682,1811
46702,1591
46702,174
847,1
847,21
847,23
117,4
14577,3929
14577,21
37498,559
37498,3618
37498,10828
31667,614
31667,62
13321,25
21734,33
21734,4005
31997,33
24197,6
11462,6
31995,14701
940,1221
12684,4978
2761,4978
8208,4978
36056,305
2760,1222
2760,1221
10220,14
10220,1566
431,22207
431,21953
431,22208
22796,915
22796,175
37916,1702
21873,2124
21873,8829
21873,25
21500,41
12626,5263
12626,5264
12626,18
37818,33
3525,25
2321,41
2321,14150
2321,1072
2028,18
2028,25
16384,174
16384,16368
10699,5
11597,11407
11597,25
47947,13671
47947,25
48311,
44772,7585
44772,5
14347,556
14347,25
41090,1648
18282,11043
18282,174
18169,559
18169,1174
11082,44425
11082,559
11082,10201
5971,4
11933,9265
11933,174
20096,4
30815,5
881,903
4478,4
22318,2188
22318,475
53113,33
2109,961
2109,12
24746,4714
8195,60
8195,2347
9877,559
9877,333
9877,11317
26618,763
26618,40002
26618,23861
21132,11391
21132,6996
21132,1274
11855,17411
11855,8
24016,174
3486,1431
11071,174
1091,33
1091,662
10403,8
10403,251
10403,272
11337,13309
11337,60
162,25
25723,12
25723,2090
8916,521
8916,520
8916,7
28134,43
9429,4
9429,2822
12159,1382
12159,33
27791,1596
27791,56396
30197,419
30197,1296
10156,5612
10156,25
10377,89303
10377,89304
10377,25
3121,4
3121,18742
4975,288
9713,9195
9713,175
134368,2373
9821,14
4437,21
1890,4
1955,5612
1955,4
39437,3298
39437,9195
11932,33
11932,5550
6435,813
6435,79
6435,55474
10683,10565
10683,1422
9445,9168
9445,53473
9445,11317
2657,12
2657,1163
2657,4286
9425,248
9425,2596
9425,10210
32326,52758
637,370
637,14
637,113521
8675,2516
8675,2517
8675,10146
20701,4
20701,10697
20701,14555
9945,5
9945,1644
9945,23893
73,12
73,11308
73,924
18603,
46889,12
46889,216
12888,2188
3033,13495
3033,35
3033,4343
9882,13769
9882,25
9882,348
10663,9195
4518,1382
4518,10163
4518,181
1808,3644
1808,181
1808,720
3600,1464
3600,5
3600,1236
17037,2
17037,10227
17037,139194
297,33
297,136
21589,3981
11893,13549
11893,14227
11893,1444
12223,36638
12223,12146
32081,60
14924,6781
14924,3644
10002,20076
41817,12
19426,1216
19426,2260
12560,5
9798,9195
9798,130
9798,10288
14444,59150
14444,2348
14444,4
9487,3
9487,2
9466,21716
9466,21717
666,393
666,394
666,395
2042,7380
10162,24356
10162,104
309,119
309,2999
309,155
692,407
24018,17100
1678,882
39256,1950
1680,882
1680,104646
244,6
10730,10308
10730,4
31947,484
8130,41
11532,419
11532,32336
9749,33
14628,33
14628,8818
14628,67992
9626,3418
9626,10308
9626,21
13698,4
10466,56
10466,33
707,7576
707,21
707,60
11954,13549
11954,21896
11954,6231
9336,7965
9336,174
10157,7965
10157,174
12118,69583
12118,174
10587,174
11825,174
11895,174
9447,2537
9447,33
12257,11407
12257,13040
12257,174
10029,38085
10029,7380
10029,10201
27104,
11252,33
11252,23
8545,14
10223,3324
10223,4
9745,22351
9745,10619
9745,174
200,4
200,76068
9837,521
9837,7
11545,9195
11545,23449
1934,33
1934,14
1934,348
11881,25
13764,559
13764,12958
13764,104372
24951,35916
24951,41
24951,5231
8879,174
8879,171
1369,559
1369,275
1368,41
1368,275
1368,52941
1370,559
1370,275
10303,396
10303,3470
10303,25
9326,396
9326,1693
9326,81127
10328,396
10328,1865
10328,25
11285,1865
11285,25
1367,8880
1367,60
1371,8880
1371,60
1374,8880
1374,60
1375,60
1375,8880
15196,498
15196,4
15196,4357
11904,56
11904,4
215875,1177
215875,7401
215875,5
15596,41
15596,3089
13818,4
29968,559
44326,3267
1885,5
1885,7585
1885,2596
8856,5
8856,1174
10495,5
10495,57092
5825,174
5825,477
5825,3432
9489,174
16885,3201
16885,3230
16885,1898
8741,711
8741,11317
8741,23660
9276,11705
9822,2
9822,46976
39314,1281
10312,33
10312,369
10312,10230
9441,436
9441,5
9422,9195
9422,4
9422,316
24525,8
24525,1811
24525,24996
10368,10102
10368,10378
10368,10379
31662,182
31662,770
31662,1644
46992,181
46992,718
46992,12745
825,532
825,7339
825,763
15556,21
28902,56
28902,7
14709,746
14709,4
9423,33
9423,762
9423,552
10658,1
10658,33
6917,10165
6917,4535
6917,10166
24086,1887
24086,1556
11815,25
9426,396
9426,5612
10344,5612
15698,662
15698,496
15698,21
2620,5
2620,1174
2620,1175
30497,1197
16337,1444
16337,13549
16780,17479
12151,9195
33278,8792
33278,43687
33278,174
192,45693
192,7110
192,4606
10945,840
10945,1885
10945,25
10013,70
10013,559
9671,4
9671,15081
9396,4
11038,9195
11038,10531
11038,611
12278,
11873,9195
11873,514
18588,1444
18588,13549
10015,11742
10015,171
10015,174
12715,13549
12715,1444
8388,960
8129,8369
8129,201
8129,181
1618,821
1618,1045
1618,5
10722,9335
10722,20295
10722,28040
10314,870
10314,14
10314,1811
11167,5256
2112,152
2112,174
16172,10104
16172,20555
16172,62072
111794,3901
111794,43
111794,25
9524,1080
9524,1251
20595,3805
20595,3806
20595,3807
16306,6116
16306,2330
16306,25960
11622,17887
11622,12
11622,2980
10207,18093
10207,788
10207,813
9849,2
18892,3058
18892,559
18892,67035
13466,33
1542,7458
1542,25
43978,
15256,4
8224,9269
8224,1685
8224,5
18417,9195
1847,35
1847,18339
1847,60
42113,5822
8913,4
10906,4
10906,3264
25748,15342
25748,4415
25748,7405
25749,15343
25749,4416
8769,5
14742,7965
14742,174
10671,33
10671,1830
27932,33
7227,33
10670,33
5919,48543
5919,14024
5919,25
33518,5418
40160,2379
40160,9266
40160,33304
2362,21
10803,21
871,12943
871,25
1685,12943
1685,25
1705,22542
1705,25
1688,12943
1688,25
1687,12943
1687,25
166680,1950
11123,33
11123,12277
31638,174
113286,
9535,705
9535,11391
9535,11407
9455,12
9455,3480
796,5
796,505
796,506
100,491
100,21920
100,13419
77936,44821
77936,11773
77936,44822
30943,1236
30943,5
30943,10103
7341,60
7341,2229
10350,89308
10350,80469
10350,89309
11772,6305
11772,21
9540,10210
9540,47396
9540,806
31503,9195
11773,21
30202,23843
30202,21
22345,4077
22345,4078
22345,559
1567,104
1567,1157
1567,1158
1641,1560
1641,7
47288,688
47288,4107
47288,4108
10212,2979
10212,25820
10212,711
10354,80
10354,171
10354,174
8583,348
8583,508
8583,25087
16520,25
16508,2
11374,23
11374,33
16379,21
28029,14
28029,79
28029,372
603,79
603,372
603,1885
4951,9195
4951,1757
4951,1783
65749,40451
8970,4
8970,2232
9840,744
9840,591
9840,104
30950,393
30950,718
30950,30225
11660,13028
9430,5
11355,711
11355,21241
11355,19813
18764,71988
18764,3054
18764,7405
9465,22289
9465,41048
9465,41049
1414,15469
49981,508
49981,16978
49981,39288
6522,33
6522,23
114719,23036
114719,23038
10209,38781
10209,718
10209,1869
22826,7042
1902,20295
1902,635
1902,778
6396,2081
39964,40675
39964,1088
12596,20555
12596,81141
12596,17422
9451,4
9451,2570
9451,746
1946,7405
1946,803
1946,804
1844,414
1844,508
6552,6092
6552,598
6552,5
24584,85681
25471,5798
28519,90093
3309,174
18462,18947
18462,16274
18462,16275
28941,11136
28941,4527
18252,9195
18252,10531
8592,9195
564,33
564,11462
13852,13674
13852,13675
25232,40999
25232,40759
25232,127654
10210,20555
10210,43
10210,508
53862,919
17962,1141
17962,12423
17962,12424
9460,32841
9460,3618
9460,85681
1893,1
1893,25
31342,40769
31342,7
44297,1677
44297,20783
44297,40768
8785,2503
15849,33
18990,1314
15660,4
1924,51861
1924,51862
1924,174
8536,51861
8536,51862
8536,174
9531,51861
9531,51903
9531,174
11411,1444
11411,6231
11411,13549
138,33
3035,33
3076,33
3079,1314
13666,33
29794,84526
29794,16593
9077,10330
36685,463
36685,25
30168,4
10785,13987
10785,6
19483,10330
8974,4
11549,4928
11549,10096
18158,3458
18158,5
17918,429
17918,9993
17918,494
37305,130581
18784,82943
18784,14269
509,283
509,10163
509,282
1090,620
1090,5
15059,24827
15059,491
15059,506
12117,158
12117,9195
11779,19320
11779,1490
11779,5175
13533,78324
13533,8068
62676,3287
62676,53672
62676,2906
817,12
817,595
14283,164
14283,181
14283,12
37135,6125
37135,2
37135,13730
2275,21409
2275,4
2275,38005
24137,14
24137,186
10376,6246
10376,27597
104,96
104,46
15800,
9032,5
13821,418
13821,1243
13821,2816
9421,9
9421,11037
9421,884
55955,
67067,1380
6488,56
6488,915
6488,2104
9473,7480
9473,45852
9473,1538
8487,16774
8487,57088
8487,2507
10279,4319
10279,9195
2105,491
2105,33
2105,506
1073,126
1073,3287
1073,22512
10239,1666
10239,16366
10239,223
10208,6254
10208,5
10208,6255
2667,15160
2667,2188
345,385
345,194
345,174
9825,67109
9825,711
9825,11317
620,5
620,4267
620,47565
2978,5
10490,12
10490,594
10490,596
11618,7
11618,1560
332,20477
332,2
332,175
8914,28438
8914,79
8914,28439
9824,33
9824,2484
9824,552
4806,126
4806,4
4806,9195
33430,39509
33430,74939
33430,134797
247,60
247,52795
10056,4323
967,10330
967,611
802,516
802,517
802,518
3175,88
3175,11272
3175,174
147,53
147,10897
1628,53
