company_id,company_name,country_id
3798,Greentrees Films,
3712,BBC Scotland,GB
3713,Mobile Masterpiece Theatre,
1464,Summer Knowledge LLC,
676,Monarchy Enterprises B.V.,
377,Bandeira Entertainment,
58247,Alchemy Filmworks,
152,Icon Productions,US
820,Tapson Steel Films Productions,
93311,Aaargh! Animation,
40543,Posthorn Pictures,
40544,Giv'en Films,
2997,Dragon Pictures,
14941,Constellation Entertainment,
840,Lawrence Gordon Productions,
178,Ghoulardi Film Company,US
23434,Big Bug Pictures,
44419,ASQA Film Partnership,
54684,101st Street Films,
763,Intermedia Films,
8717,Chrysalis Films,
114713,Die Hauskunst,
54502,Mel's Cite du Cinema,
11231,Fox Animation Studios,US
11232,Fox Family Films,
11233,The Big Gun Project,
3415,Polar Productions,
1257,Butcher's Run Productions,
61695,ASK Kodansha,
61696,NDF Inc.,
2253,Lawrence Bender Productions,US
23201,Be Gentlemen Limited Partnership,
85,Konrad Pictures,
1601,Maven Entertainment,
8335,The Image Organization,
10761,Danjaq,US
19477,Dune Films,MA
22289,Moonstone Entertainment,
41048,Elysian Dreams,
27084,Leeds/Ben-Ami Productions,
27085,Sheen Productions,
908,Mystery Clock Cinema,
4650,Marubeni,
1270,National Lottery,
24356,Tomboy Films,
4413,Gruber Bros.,
22615,Chan Ye-Cheng,
177,Columbia TriStar,
45518,Calimari Productions,
1261,Scala Productions,
1260,Synchronistic Pictures,
572,New Amsterdam Entertainment,
22269,Stardust International,
6246,Medusa Film,IT
14589,Code Entertainment,US
8658,Rialto Films,
14159,Seven Arts Pictures,
40114,Goldwyn Entertainment Company,
68035,Scala Productionss,
18987,Unthank Films,
718,Arts Council of England,GB
2753,MacGillivray Freeman Films,
3447,IMAX,CA
4157,Arcturus Motion Pictures,
40675,Dinamo Entertainment,
70166,Jacobs/Mutrux,
567,Office Kitano,JP
3034,TV Tokyo,JP
53458,Lakeshore International,US
91005,Lyrick Studios,
26137,Dog Eat Dog Films,US
30253,Saltire Entertainment,
14024,Irwin Allen Productions,
21716,Sweetland Films,
16280,Jean Doumanian Productions,US
65514,Magnolia Films,US
37812,Westerly Films,
69984,Enchanter Entertainment,
20719,Manifest Film Company,
4360,Strength Ltd.,
11459,Kanoon,IR
2938,Abbas Kiarostami Productions,
938,First Floor Features,
3259,Almerica Films,
2347,FGM Entertainment,US
60294,Alta Vista,
79,Village Roadshow Pictures,US
16517,Chase Productions,
4714,HSX Films,
2478,Manhattan Project,
620,Centropolis Film Productions,
53460,Fear and Loathing LLC,
813,Di Novi Pictures,US
4258,Fortis Films,US
16550,Nordic Screen Production AS,
16551,Norsk Filminstitutt,NO
39988,Essential Films,
101,Roxy Film,DE
162,Bayerischer Rundfunk,DE
23912,Antidote Films (I),
25680,391 Productions,
29692,Tritone Productions,
37909,True Fiction Pictures,
40460,Joel Castleberg Productions,
545,Ten Thirteen Productions,
21872,Treasure Entertainment,
8808,McElroy & McElroy,
16232,Picnic Productions Pty. Ltd.,
74363,British Empire Films Australia,
12269,ShadowCatcher Entertainment,US
11533,Valhalla Motion Pictures,US
14160,Jaffilms Inc.,
102438,Madeline Films,
22566,Harvest Filmworks,
379,Truth and Soul Pictures Inc,
22567,Plantain Films,
20049,DuArt,
40240,Anyway Productions,
74116,Reynolds Pictures,
28205,Samuel Goldwyn Productions,US
4006,Two Cities Films,GB
30724,Hecht-Lancaster Productions,
516,Seven Arts Productions,
1980,Woodfall Film Productions,
571,Highland Films,
1807,Warwick Film Productions,
1323,Florin Productions,
1324,Jerome Hellman Productions,US
646,D'Antoni Productions,
73950,Schine-Moore Productions,
8770,"Allied Stars, Ltd.",
205,Mirage Entertainment,
470,Recorded Pictures Company,
472,Soprofilms,
206,Star Partners II Ltd.,
12146,Palomar Pictures International,US
6174,Gus Productions,
11463,Edge City,
3076,Allagash Films,
735,Waverly Films,US
42818,Producciones Kaplan S.L.,
24931,"Henson Associates, Inc.",US
16779,Georgetown Productions Inc.,
17611,Sean S. Cunningham Films,
7513,Jason Productions,
93280,"Friday Four, Inc.",
131716,Friday Four Films Inc.,
62948,Horror Inc.,
22814,Falcon International Productions,
15822,Trancas International Films,US
16405,Galaxy Films,IN
143033,Magnum Pictures Inc.,
143034,Magnum Pictures,
143035,Return of Myers,
15059,Simcom Limited,
542,Guardian Trust Company,
15060,Prom Night Productions,
48184,Hoya Productions,
68621,St. Petersburg Clearwater Film Commission,
12372,UFA,DE
10281,Kent Productions,
7981,Pathé!,FR
21143,Lolita Productions,
2848,Hoyts Film Partnership,
870,Tapestry Films,US
1340,New Star Entertainment,
32,Buena Vista Pictures,
7445,Cinematograph AB,SE
2302,Svenska Filminstitutet,SE
2999,SVT,SE
18090,Bountiful Film Partners,
18071,FilmDallas Pictures,
18094,Antron Media Production,
4990,Ital-Noleggio Cinematografico,
4991,Lotar Film Productions,
8100,Mafilm,HU
55540,Objektív Film,
1251,ARD,DE
15395,Oz Productions Ltd.,
3197,Celebrity Productions,US
558,Lisberger/Kushner,
960,L.A. Films,
1951,Aspen Film Society,
4921,Bakshi Productions,
141322,Saul Zaentz Film Productions,
18947,Atlantic Releasing Corporation,US
9998,Umbrella-Rosenblum Film Production,GB
86083,Virgin Benelux,
6177,Sunn Classic Pictures,
965,TAFT Entertainment Pictures,
6562,Planet Productions,
12591,Angeles Entertainment Group,
5093,Cinema Group,
6422,Sullivan Bluth Studios,US
2519,DeBart,
16914,Famous Players Limited,
26239,Suede Film,
7447,Personafilm,
17085,Filmédis,
1684,Chenault Productions,
12943,APJAC Productions,
22745,Jerry Lewis Enterprises,
18170,Sagittarius Productions,
5016,Nepenthe Productions,
47264,Watership Productions,GB
32178,Aurora,
90400,Mrs. Brisby Ltd.,
10215,Legend Production Company,
22297,Jonesfilm,
4357,The Guber-Peters Company,
22284,CAT Films,
22285,Mimosa Films,
23267,Elrina Investment,
6313,Weintraub Entertainment Group,
8582,The Canadian Film or Video Production Tax Credit (CPTC),CA
11506,Maljack Productions,
10324,William Castle Productions,US
47,Constantin Film,DE
33772,Bavaria Studios,
46,WDR,DE
989,Four Square Productions,
3052,Troma Entertainment,
55994,Tetragram,
19551,Marvel Enterprises,US
421,Amen Ra Films,
40955,Revere Entertainment,
40956,Jagtoria Films,
27584,The Rainbow Film Company,US
1554,Transatlantic Pictures,
61337,Dollface,
1811,FilmColony,
1591,Rhino Films,
614,Vanguard Films,
62,The Selznik Studio,
4005,Skirball Productions,
14701,Mayflower Pictures Corporation,
1221,Gainsborough Pictures,GB
305,British International Pictures,GB
1222,Carlyle Blackwell Productions,GB
1566,Spanky Pictures,
22207,Cube Libre,
21953,Feature Film Project,
22208,Harold Greenberg Fund,
1702,Medusa Produzione,
2124,Melvin Simon Productions,
8829,Market Street Productions,
5263,Amercent Films,
5264,American Entertainment Partners L.P.,
1072,Mysterious Arts,
13671,ABC Motion Pictures,
7585,Delphi II Productions,
556,Sherwood,
1174,Delphi V Productions,US
44425,ML Delphi Premier Productions,
9265,Applied Action,
475,JD Productions,
333,Original Film,US
40002,Fade In Films,
23861,IMF Internationale Medien und Film GmbH & Co. 2. Produktions KG,
6996,Apostle,US
1431,Playboy Enterprises,
251,Avenue Pictures,US
521,DreamWorks Animation,US
520,Pacific Data Images,US
2822,SNL Studios,
56396,Snider Than Thou Productions Inc.,
419,Embassy Pictures Corporation,US
89303,Palo Vista Productions,
89304,Peter V. Miller Investment Corp.,
18742,ABC Entertainment,
2373,Patriot Pictures,US
3298,Harpo Films,
5550,Midwinter Productions Inc.,
55474,Stargate Studios,
1163,Larger Than Life Productions,US
52758,Charter Films Inc.,
370,Melampo Cinematografica,IT
113521,StudioCanal,GB
2516,Kuzui Enterprises,US
2517,Avenging Conscience,
10146,Focus Features,US
10697,Laurel Productions,
14555,Darkside Movie,
23893,Film Office,
924,The Turman-Morrissey Company,
13495,Flashpoint (I),
4343,Showtime Networks,US
13769,Lynda Obst Productions,
139194,Kyra Productions,
136,City Light Films,US
3981,Terminal City Pictures,
13549,Golan-Globus Productions,US
14227,Northbrook Films,
1444,Cannon Group,US
36638,Fadsin Cinema Associates,
6781,Initial Pictures,
59150,Klasky-Csupo,US
21717,Magnolia Productions,US
393,MACT Productions,FR
394,Videofilms,
395,Riofilm,
7380,Initial Entertainment Group (IEG),
119,Danmarks Radio (DR),DK
155,Nimbus Film,DK
407,Dreamland Productions,
17100,Screen Classics (II),
104646,Tokyo Laboratory,JP
32336,Christel Films,
8818,Vincent Pictures,
67992,Cornelius Productions,
3418,Famous Films (II),
21896,Easedram,
6231,London-Cannon Films,GB
69583,Police Academy Productions,
38085,VBT Productions,
22351,The Canton Company,
10619,Azoff Entertainment,
23449,American Empirical Pictures,US
12958,Calash Corporation,
104372,GGG,
35916,Raffaella Productions,
52941,Anabasis N.V.,
3470,Stone Group Pictures,
81127,El Corazon Producciones S.A.,
1177,Rastar Films,
7401,Delphi IV Productions,US
3089,Paper Clip Productions,
3267,Atlantic Entertainment Group,US
57092,Weintraub International Group,
3432,National Lampoon Productions,
3201,Merlin Films,IE
3230,J & M,
23660,Geisler-Roberdeau,
46976,RKO Pictures LLC,US
1281,Argosy Pictures,
369,Bungalow 78 Productions,
10230,Blue Wolf,
24996,Storm Entertainment,
10102,Cattleya,IT
10378,Cineritmo,
10379,Film and General Productions,GB
770,Kingsgate Films,
532,Morpheus,
7339,Hyperion Pictures,
10165,New Century Entertainment Corporation,
4535,The Vista Organization,US
1887,Lorimar Motion Pictures,
1556,20th Century Fox Television,US
1175,Frostbacks,
1197,Vortex,US
17479,Ultra Muchos Productions,
8792,Pan Arts,
43687,Layton,
45693,Cristaldifilm,
15081,Rimfire Films,
514,Silver Screen Partners,
11742,Jay Weston Productions,
8369,Alta Films,ES
821,The Greenlight Fund,
1045,Marmot Tandy Productions,
9335,Canal+ España,ES
28040,Iberoamericana Films Produccion,
5256,Michael Powell (Theatre),
20555,Taurus Film,DE
62072,Polar Entertainment Corporation,US
3901,Phoenician Films,
3805,Ken Lipper/June Beallor Production,
3806,Shoah Foundation,
3807,Survivors of the Shoah Visual History Foundation,
2330,Ceskoslovenský Filmexport,
25960,Les Films Armorial,FR
17887,Midnight Sun Pictures,
18093,Tiger Productions,
788,Bel Air Entertainment,
3058,Crossroads Films,
67035,Kramer-Tornell Productions,
7458,Cubicle Inc.,
9269,Global Entertainment Productions GmbH & Company Medien KG,DE
1685,Hofflund/Polone,
18339,E-K-Corporation,
3264,Columbus Circle Films,
15342,Fifth Avenue Entertainment,
4415,Corn Cobb Productions,
4416,Park Avenue Productions,
1830,Ross Hunter Productions Inc.,
48543,United Films,
5418,Alligator Inc,
2379,Palladium,DK
33304,Meteor Joint Venture,
22542,Apjac International,
12277,The Filmakers Group,
505,Cruel Productions,
13419,SKA Films,
44821,Orsans Productions,
11773,Artémis Productions,BE
44822,Bel Age Distribution,
2229,Red Bank Films,
89308,Wing Commander Productions,
80469,American Entertainment Investors,
89309,Digital Anvil,
47396,Mantle Clinic II,
23843,Lawrence P. Bachmann Productions,
4077,Crystal Sky Worldwide,
4078,Triumph,
1157,Les Cinémas de la Zone,FR
1158,Love Streams Productions,
688,Rankin/Bass Productions,US
4107,NEST Family Entertainment,
2979,ETIC Films,
25820,Engulf & Devour Productions Inc.,
372,Groucho II Film Partnership,
1757,Mad Chance,US
1783,Jaret Entertainment,
40451,Adela Pictures,
2232,Cherry Alley Productions,
744,Diaphana Films,FR
30225,Blue Horizon Productions,
13028,Next Wave Films,US
21241,Bushwood Pictures,
19813,Flower Films,US
71988,Hong Kong Film Directors Guild,
41049,Kudzu,
15469,Sogetel,
16978,Lightmotive,GB
39288,Gotham Entertainment Group,
23036,C.E.O. Films,
23038,Laguna Entertainment,
38781,L Films,
7042,IRIS Films,IT
778,Las Producciones del Escorpion,
1088,Alcon Entertainment,US
81141,3 Miles Apart Productions Ltd.,
17422,Dogstar Films,US
2570,Bona Fide Productions,US
804,Natural Nylon Entertainment,
598,Team Todd,
90093,Winslow Partners Ltd.,
16274,Thomas Coleman and Michael Rosenblatt Productions,US
16275,Film Development Fund,
11136,Trinity Pictures,
4527,Concorde Pictures,
13674,Working Dog,AU
40999,Hummingbird Communications,
40759,Filmline International,
127654,Father Productions,
1141,Engine Films,
12423,Sputnik Productions,JP
12424,TV Man Union,JP
32841,Win's Entertainment Ltd.,
40769,Sanford/Pillsbury Productions,
20783,Fiction Films,
40768,Navert Film,
2503,Kamera Film Unit,
1314,Hammer Film Productions,GB
51861,Dovemead Films,
51862,Film Export A.G.,
51903,Cantharus Productions,
84526,Cinema '84/Greenberg Brothers Partnership,
16593,Hemdale,
13987,Winchester Pictures Corporation,
4928,Allied Artists Pictures,
3458,Clover Productions,
130581,Melville Productions,US
82943,Jeffrey Pictures Corp.,
14269,Hill-Hecht-Lancaster Productions,
283,Notting Hill Pictures,
282,Bookshop Productions,
158,Spyglass Entertainment,US
19320,Road Movies Filmproduktion,
1490,Kintop Pictures,US
5175,ICAIC,CU
78324,Triad Studios,
8068,Mindfire Entertainment,
3287,Screen Gems,US
53672,Green/Renzi,
2906,Anarchist's Convention Films,
13730,Edgar Rice Burroughs Inc.,
21409,MFP Munich Film Partners GmbH & Company I. Produktions KG,
38005,Neufeld Rehme Productions,
186,Pyramide Productions,FR
27597,Sciarlò,
96,X Filme Creative Pool,DE
1243,Arena Films,FR
2816,Axiom Films,
11037,EFVE,
884,TPS Cinéma,
2104,Tangled Web Productions,
7480,Comedy Central Films,
45852,Comedy Partners,US
1538,Comedy Central,US
57088,Sonnenfeld Josephson Worldwide Entertainment,
2507,"Todman, Simon, LeMasters Productions",
22512,Arlington Road Productions Corporation,
15160,Haxan Films,
194,Hobby Films,
67109,Rocking Chair Productions,
4267,Delphi Films,US
47565,Black Rhino Productions,LB
596,KC Medien AG,
20477,DiC Entertainment,US
28438,Riche-Ludwig Productions,
28439,Groucho III Film Partnership,
39509,Free Range Films,
74939,Fresh Produce Company,
134797,Seattle Pacific Investments,
52795,Harris-Kubrick Productions,
4323,Minotaur Productions,
517,Allied Artists,
518,Transworld Pictures,
53,Les Films du Carrosse,FR
10897,Sédif Productions,FR
22657,Sédif Productions (as S.E.D.I.F.),
109817,Feldman/Meeker Productions,
62343,Crimes of the Heart S.A,
544,De Laurentiis,
34505,Kindred Limited Partnership,
1523,Ciné Valse,
1525,Philippe Dussart S.a.r.l.,
8866,Cinétudes Films,
34281,Santa Clara Productions,
14047,Roger Corman Productions,
8310,American Filmworks,
898,Lorimar Productions,
23792,Scary Stuff,
2785,Warner Bros. Animation,US
597,Irish Dreamtime,
599,Solar Productions,
16749,Simkoe,
108984,Picture Palace North,
376,Industry Entertainment,
81140,Two Girls Productions,
3334,Adam Fields Productions,
90195,Corrupter Production Service Ltd.,
90196,Takoma Entertainment,
53186,Government of British Columbia Film Incentive BC Program,
11572,CITY-TV,
2815,Head On Productions,
4820,Alta Vista Productions,
22847,International Film Corporation,
100687,Famous Films,
8313,Playboy Productions,
12978,Kettledrum Films,
10895,Cometstone Pictures,
21451,American Entertainment Partners II L.P.,
657,Toho-Towa,
39711,Dalton Films,
67709,Cinema City Films,
1312,The Mount Company,US
10757,Christmas Tree Films,
12968,Baumgarten-Prophet Entertainment,
22817,Rex Entertainment,
3464,Madhouse,JP
4380,Suntaur Entertainment Company,
112367,Falcon's Flight,
10879,Tom Ward Enterprises,
8014,Eagle Beach Productions,US
132779,Berwin and Dempsey,
792,RTBF,BE
5006,Exposed Film Productions AS,NO
5404,NRK,NO
91526,Fida Attieh Productions,
3341,Fuji Television Network,JP
92340,Caldix,
3797,Apple Corps,GB
16915,King Features Production,
15255,TVC London,
2721,Jinks/Cohen Company,
5479,Talking Heads,
15806,Arnold Stiefel Company,
27934,Palm Pictures,
12872,Penthouse Films International,
12873,Felix Cinematorgrafica,
413,Proscenium Films,
3462,Walter Shenson Films,
13962,Innovisions,
7402,Vistar Films,
43995,Nancy Enterprises Inc. (I),
3468,Hal Wallis Productions,US
12282,Elmer Enterprises,
4724,BLT Productions,
18329,Media Home Entertainment,
1020,Millennium Films,US
67867,Children's Television Workshop (CTW),US
81132,Grand March Productions,
81133,Amy Robinson Productions,
3890,Baldwin/Cohen Productions,
23689,Village-A.M. Partnership,
16833,Marked Entertainment,
1438,Quadra Entertainment,
14092,Sol C. Siegel Productions,
93143,Societa Investimenti Milanese (S.I.M.),
93144,Vides Produzione,
40490,George A. Romero Productions,
8302,Fleischer Studios,US
22540,New Breed Productions,
16838,Oak,
54,The Independent Film Channel Productions,US
57123,Leonard Freeman Production,
