person_id,name,department,birthday,deathday,gender,birth_place
13506,Willeke van Ammelrooy,Acting,1944/04/05,,1,"Amsterdam, Noord-Holland, Netherlands"
13507,Els Dottermans,Acting,1964/01/16,,1,"Leuven, Flanders, Belgium"
13508,Dora van der Groen,Acting,1927/03/10,,1,"Antwerpen, Flanders, Belgium"
13509,Veerle van Overloop,Acting,,,0,
13510,Esther Vriesendorp,Acting,,,0,
19739,"Al Freeman, Jr.",Acting,1934/03/21,,2,"San Antonio, Texas,  United States"
119598,Phylicia Rashād,Acting,1948/06/19,,1,"Houston, Texas, USA"
157439,Paula Kelly,Acting,1943/10/21,,1,"Jacksonville, Florida, USA"
53918,Salli Richardson-Whitfield,Acting,1967/11/23,,1,Chicago - Illinois - USA
54800,Anna Maria Horsford,Acting,1948/03/06,,1,"New York City, New York, USA"
40900,Mark Rylance,Acting,1960/01/18,,2,"Ashford, Kent, UK"
14326,Patsy Kensit,Acting,1968/03/04,,1,"Hounslow, Greater London, England, UK"
55037,Jeremy Kemp,Acting,1935/01/03,,2,"Chesterfield, Derbyshire, England, UK"
35862,Douglas Henshall,Acting,1965/11/19,,0,"Glasgow, Scotland, UK"
1229,Jeff Bridges,Acting,1949/12/04,,2,"Los Angeles, California, USA"
6692,Caroline Goodall,Acting,1959/11/13,,1,"London, England, UK"
47879,John Savage,Acting,1949/08/25,,2,"Old Bethpage, Long Island, New York, USA"
24965,Scott Wolf,Acting,1968/06/04,,2,Boston - Massachusetts - USA
23958,Jeremy Sisto,Acting,1974/10/06,,2,"Grass Valley, California, USA"
1206,Jason Alexander,Acting,1959/09/23,,2,Newark - New Jersey - USA
6450,Faye Dunaway,Acting,1941/01/14,,1,"Bascom, Florida, USA"
27564,Eric Lloyd,Acting,1986/05/19,,2,"Glendale, California, U.S."
4757,Rupert Everett,Acting,1959/05/29,,2,"Burnham Deepdale, Norfolk, England, UK"
171373,Graham Sack,Acting,1981/05/05,,2,
58198,Chris Farley,Acting,1964/02/15,,2,"Madison, Wisconsin, USA"
60950,David Spade,Acting,1964/07/22,,2,"Birmingham, Michigan, USA"
21561,Tim Matheson,Acting,1947/12/31,,2,"Glendale, California, USA"
2048,Gary Busey,Acting,1944/06/29,,2,"Goose Creek, Texas, USA"
26999,Chris Owen,Acting,1980/09/25,,2,"Michigan, USA"
85,Johnny Depp,Acting,1963/06/09,,2,"Owensboro, Kentucky, USA "
21365,Courtney Chase,Acting,1988/03/24,,1,"New York, USA"
4690,Christopher Walken,Acting,1943/03/31,,2,"Queens, New York USA"
21366,Roma Maffia,Acting,1958/05/31,,1,Manhattan - New York City - New York - USA
1204,Julia Roberts,Acting,1967/10/28,,1,"Smyrna, Georgia, USA"
6949,John Malkovich,Acting,1953/12/09,,2,"Christopher, Illinois, USA"
47722,George Cole,Acting,1925/04/22,,2,"Tooting, South London, England, UK"
5658,Michael Gambon,Acting,1940/10/19,,2,"Cabra, Dublin, Ireland"
515,Glenn Close,Acting,1947/03/19,,1,"Greenwich, Connecticut, USA"
776,Eddie Murphy,Acting,1961/04/03,,2,"Brooklyn, New York, USA"
32486,Allen Payne,Acting,1968/07/07,,2,"Harlem, New York, USA"
66554,Kadeem Hardison,Acting,1965/07/24,,2,"Bedford-Stuyvesant, New York City, New York, USA"
16327,Timothy Hutton,Acting,1960/08/16,,2,"Malibu, California, USA"
11315,Noah Emmerich,Acting,1965/02/27,,2,New York City - New York - USA
49425,Annabeth Gish,Acting,1971/03/13,,1,"Albuquerque, NM"
34485,Lauren Holly,Acting,1963/10/28,,1,"Bristol, Pennsylvania, USA"
18792,Delroy Lindo,Acting,1952/11/18,,2,"Eltham, London, England, UK"
29859,Richard Briers,Acting,1934/01/14,,2,"Raynes Park, Surrey, England, UK"
13637,Joan Collins,Acting,1933/05/23,,1,"London, England, UK"
32357,Nicholas Farrell,Acting,1955/01/01,,2,"Essex, England, UK"
53328,Julia Sawalha,Acting,1968/09/09,,1,
1925,Vincent Cassel,Acting,1966/11/23,,2,"Paris, France"
5418,Hubert Koundé,Acting,1970/12/30,,2, France
5419,Saïd Taghmaoui,Acting,1973/07/19,,2,"Sevran, France"
5420,Abdel Ahmed Ghili,Acting,,,2,
72270,Souleymane Dicko,Acting,1966/08/26,,2,France
92561,Nick Broomfield,Directing,1948/01/30,,2,"London, England, UK"
92032,Heidi Fleiss,Acting,1965/12/30,,1,"Los Feliz, Los Angeles, California, US"
1144665,Madam Alex,Acting,1913/09/29,,1,"Manila, Metro Manila, Philippines"
1144666,Ivan Nagy,Directing,1938/01/23,,2,"Budapest, Hungary"
74954,Corinne Bohrer,Acting,1958/10/18,,1,"Camp Lejeune, North Carolina"
3036,John Cusack,Acting,1966/06/28,,2,"Evanston, Illinois, USA"
1004,Danny Aiello,Acting,1933/06/20,,2,"Manhattan, New York City, New York, USA"
2641,Martin Landau,Acting,1928/06/20,,2,"Brooklyn, New York, USA"
36422,Luke Wilson,Acting,1971/09/21,,2,"Dallas, Texas, USA"
887,Owen Wilson,Acting,1968/11/18,,2," Dallas, Texas, USA"
52797,Robert Musgrave,Acting,,,0,
74940,Lumi Cavazos,Acting,1968/12/21,,1,"Monterrey, Nuevo Leon, Mexico"
71555,Andrew Wilson,Acting,1964/08/22,,2," Dallas, Texas, USA"
14,Ellen DeGeneres,Acting,1958/01/26,,1,"Metairie, Louisiana, USA"
8984,Bill Pullman,Acting,1953/12/17,,2,"Hornell, New York, U.S.A."
3234,Joan Cusack,Acting,1962/10/11,,1,"New York City, New York, USA"
923,Dean Stockwell,Acting,1936/03/05,,2,"North Hollywood, Los Angeles, California, USA"
23709,Joan Plowright,Acting,1929/10/28,,1,"Brigg, Lindsey, Lincolnshire, England, UK"
11477,Ray Liotta,Acting,1954/12/18,,2,"Newark, New Jersey, USA"
9625,Linda Fiorentino,Acting,1958/03/09,,1,"Philadelphia, Pennsylvania, USA"
9979,Peter Coyote,Acting,1941/10/10,,2,"Manhattan, New York City, New York, USA"
19292,Adam Sandler,Acting,1966/09/09,,2,"Brooklyn, New York, USA"
31171,Julie Bowen,Acting,1970/03/03,,1,"Baltimore, Maryland, USA"
11794,Frances Bay,Acting,1919/01/23,,1,"Winnipeg, Manitoba, Canada"
20818,Allen Covert,Acting,1964/10/13,,2,"Palm Beach County, Florida, USA"
5064,Meryl Streep,Acting,1949/06/22,,1,"Summit, New Jersey, USA"
190,Clint Eastwood,Acting,1930/05/31,,2,"San Francisco, California, USA"
6907,Annie Corley,Acting,,,1,
10379,Victor Slezak,Acting,1957/07/30,,2,Youngstown - Ohio - USA
10380,Jim Haynie,Acting,1940/02/06,,2,"Falls Church, Virginia, USA"
22686,Maria Schrader,Acting,1965/09/27,,1,"Hannover, Germany"
70887,Pierre Sanoussi-Bliss,Acting,1962/08/17,,2,"Berlin, Germany"
70888,Michael von Au,Acting,1964/09/25,,0,
9931,Elisabeth Trissenaar,Acting,1944/04/13,,1,
1084,Joachim Król,Acting,1957/06/17,,2,"Herne, Germany"
13472,Tim Curry,Acting,1946/04/19,,2," Grappenhall, Warrington, England, UK"
9188,Billy Connolly,Acting,1942/11/24,,2,"Anderston, Glasgow, Scotland, UK"
12094,Jennifer Saunders,Acting,1958/07/12,,1,"Sleaford, Lincolnshire, England, UK"
19996,Kevin Bishop,Acting,1980/06/18,,2,"Orpington, London, England, UK"
64181,Dave Goelz,Acting,1946/07/16,,2,"Burbank, California"
937034,Christy Turlington,Acting,1969/01/02,,1,"Walnut Creek, California, USA"
937035,Azzedine Alaïa,Acting,,,0,
103057,Giorgio Armani,Acting,1934/07/11,,2,"Piacenza, Emilia-Romagna, Italy"
50841,Nadja Auermann,Acting,1971/03/19,,1,Berlin - Germany
3664,Sandra Bernhard,Acting,1955/06/06,,1,"Flint, Michigan, USA"
2462,Catherine McCormack,Acting,1972/04/03,,1,"Alton, Hampshire, England, UK"
1957,Sophie Marceau,Acting,1966/11/17,,1,Paris - France
2463,Patrick McGoohan,Acting,1928/03/19,,2,"New York City, New York, USA"
2464,Angus Macfadyen,Acting,1963/09/21,,2," Glasgow, Scotland, UK"
1038,Jodie Foster,Acting,1962/11/19,,1,"Los Angeles, California, USA"
13,Albert Brooks,Acting,1947/07/22,,2,"Beverly Hills, California, USA"
1036,Cybill Shepherd,Acting,1950/02/18,,1,"Memphis, Tennessee, USA"
18897,Jackie Chan,Acting,1954/04/07,,2,"Victoria Peak, Hong Kong"
44917,Anita Mui,Acting,1963/10/10,,1,"Hong Kong, British Crown Colony [now China]"
10875,Françoise Yip,Acting,1972/09/04,,1,"North Vancouver, British Columbia, Canada"
44922,Bill Tung,Acting,1933/03/30,,2,"Hong Kong, British Crown Colony [now China]"
44919,Marc Akerstream,Crew,1954/05/24,,2,"Vancouver, BC"
3896,Liam Neeson,Acting,1952/06/07,,2,"Ballymena, County Antrim, Northern Ireland"
820,Edward Furlong,Acting,1977/08/02,,2,"Glendale, California, USA"
658,Alfred Molina,Acting,1953/05/24,,2,"London, England, UK"
1473,Daniel von Bargen,Acting,1950/06/05,,2,"Cincinnati, Ohio, USA"
5312,Hugh O'Conor,Acting,1975/04/19,,2,"Dublin, Ireland"
77637,Antony Sher,Acting,1949/06/14,,2,"Cape Town, South Africa"
53367,Ruth Sheen,Acting,1952/01/01,,1,"London, England, UK"
81024,Roger Lloyd Pack,Acting,1944/02/08,,2,"Islington, London, England, UK"
10729,Charlotte Coleman,Acting,1968/04/03,,1,"London, England, UK"
520,Sarah Jessica Parker,Acting,1965/03/25,,1,"Nelsonville, Ohio, USA"
68185,Eric Schaeffer,Acting,1962/01/22,,2,"New York City, New York, U.S."
7399,Ben Stiller,Acting,1965/11/30,,2,"New York City, New York, USA"
5590,Elle Macpherson,Acting,1964/03/29,,1,"Killara, Sydney, Australia"
8986,James Rebhorn,Acting,1948/09/01,,2,Philadelphia - Pennsylvania - USA
1903,Alan Arkin,Acting,1934/03/26,,2,"New York City, New York, USA"
10768,Rachel Ticotin,Acting,1958/11/01,,1,"Bronx, New York, USA"
532,Joe Pantoliano,Acting,1951/09/12,,2,"Hoboken, New Jersey, USA"
18316,Ally Walker,Acting,1961/08/25,,1,"Tullahoma, Tennessee, USA"
198643,Johnny Morina,Acting,1981/10/10,,2,Canada -
1195879,Brian Dooley,Acting,,,0,
946161,Philip Dinn,Acting,,,2,Canada 
1828572,Brian Dodd,Acting,,,2,
59153,Robin Givens,Acting,1964/11/27,,1,"New York City, New York, USA"
4587,Halle Berry,Acting,1966/08/14,,1,"Cleveland, Ohio, USA"
58563,David Alan Grier,Acting,1955/06/30,,2,"Detroit, Michigan, USA"
10661,Grace Jones,Acting,1948/05/19,,1,"Spanish Town, Jamaica"
56830,Brigitte Lin,Acting,1954/11/03,,1,"Taipei, Taiwan"
1337,Tony Leung Chiu-Wai,Acting,1962/06/27,,2,Hong Kong
12671,Faye Wong,Acting,1969/08/08,,1,"Beijing, China"
43661,Takeshi Kaneshiro,Acting,1973/10/11,,2,"Taipei, Taiwan"
119875,Valerie Chow,Acting,1970/12/16,,1,"Vancouver, British Columbia, Canada"
4687,Patricia Arquette,Acting,1968/04/08,,1,"Chicago, Illinois, USA"
4939,Téa Leoni,Acting,1966/02/25,,1,"New York City, New York, USA"
21277,Mary Tyler Moore,Acting,1936/12/29,,1,"Brooklyn, New York, USA"
18364,George Segal,Acting,1934/02/13,,2,"Great Neck, New York, USA"
18259,Jason James Richter,Acting,1980/01/29,,2,Medford - Oregon - USA
57236,Melody Kay,Acting,1981/01/01,,1,"Michigan, USA"
70851,Jack Black,Acting,1969/08/28,,2,"Santa Monica, California, USA"
95645,Ryan Bollman,Acting,1972/08/09,,2,"St. Louis, Missouri, USA"
12517,Freddie Jones,Acting,1927/09/12,,2,"Stoke-on-Trent, Staffordshire, England, UK"
1435458,Maggie Cogan,Acting,,,0,
2694,Josh Charles,Acting,1971/09/15,,2,"Baltimore, Maryland, USA"
1230,John Goodman,Acting,1952/06/20,,2,"St. Louis, Missouri, USA"
77133,Christine Lahti,Acting,1950/04/04,,1,"Birmingham, Michigan, U.S."
4003,Christine Ebersole,Acting,1953/02/21,,1,"Chicago, Illinois, USA"
2712,Michael Biehn,Acting,1956/07/31,,2,"Anniston, Alabama, USA"
16560,David Caruso,Acting,1956/01/07,,2,"Forest Hills, Queens, New York City, New York, USA"
58312,Angie Everhart,Acting,1969/09/07,,1,"Akron, Ohio, USA"
7090,Kelsey Grammer,Acting,1955/02/21,,2,"St. Thomas, U.S. Virgin Islands"
60949,Rob Schneider,Acting,1963/10/31,,2,"San Francisco, California, USA"
5048,Harry Dean Stanton,Acting,1926/07/14,,2,"West Irvine, Kentucky, USA"
6905,Bruce Dern,Acting,1936/06/04,,2,"Chicago, Illinois, USA"
45382,Dirk Shafer,Writing,1962/11/07,,2,
45386,Mary Stein,Acting,,,1,"Marquette, Michigan, USA"
45387,Claudette Sutherland,Acting,1939/07/13,,1,"Portland, Oregon, USA"
45388,Cal Bartlett,Acting,,,0,
45389,Vivian Paxton,Acting,,,0,
4135,Robert Redford,Acting,1936/08/18,,2,"Santa Monica, California, USA"
8893,Stockard Channing,Acting,1944/02/13,,1,"Manhattan, New York City, New York, USA"
3266,Joe Mantegna,Acting,1947/11/13,,2,"Chicago, Illinois, USA"
78729,Nathan Lane,Acting,1956/02/03,,2,"Jersey City, New Jersey, U.S."
1902,Dianne Wiest,Acting,1948/03/28,,1,"Kansas City, Missouri, USA "
5346,Dan Futterman,Acting,1967/06/08,,2,"Silver Spring, Maryland, USA"
86308,Shari Albert,Acting,1971/07/09,,1,
21398,Maxine Bahns,Acting,1971/02/28,,1,"Stowe, Vermont, USA"
86309,Catharine Bolz,Acting,,,0,
86310,Connie Britton,Acting,1967/03/06,,1,"Boston, Massachusetts, USA"
12833,Edward Burns,Acting,1968/01/29,,2,"Woodside, Queens County, New York, USA"
78029,Martin Lawrence,Acting,1965/04/16,,2,"Frankfurt am Main, Germany"
2888,Will Smith,Acting,1968/09/25,,2,"Philadelphia, Pennsylvania, USA "
10698,Tchéky Karyo,Acting,1953/10/04,,2,"Istanbul, Turkey"
32747,Stephen Lang,Acting,1952/07/11,,2,"New York City, New York, USA"
108210,Ryan Slater,Acting,1983/04/19,,2,New York City - New York - USA
108211,Yi Ding,Acting,,,0,Hangzhou-China
108212,Brian Wagner,Acting,,,2,
108213,Isabella Hofmann,Acting,1958/12/11,,1,"Chicago, Illinois, USA"
6193,Leonardo DiCaprio,Acting,1974/11/11,,2,"Los Angeles, California, USA"
11478,Lorraine Bracco,Acting,1954/10/02,,1,Bay Ridge - Brooklyn - New York City - New York - USA
65395,James Madio,Acting,1975/11/22,,2,"The Bronx, New York, USA"
13240,Mark Wahlberg,Acting,1971/06/05,,2,"Boston, Massachusetts, USA"
9257,Bruno Kirby,Acting,1949/04/28,,2,"New York City, New York, USA"
95789,Georgina Cates,Acting,1975/01/14,,1,"Colchester, Essex, UK"
2629,Alun Armstrong,Acting,1946/07/17,,2," Annfield Plain, County Durham, England, UK"
22109,Peter Firth,Acting,1953/10/27,,2,"Bradford, Yorkshire, England, UK"
17882,Isabelle Huppert,Acting,1953/03/16,,1,"Paris, France"
42993,Martin Donovan,Acting,1957/08/19,,2," Los Angeles, California, USA"
17257,Elina Löwensohn,Acting,1966/07/11,,1,"Bucharest, Romania"
109144,Damian Young,Acting,1961/10/27,,2,
171574,Chuck Montgomery,Acting,,,2,
2053,Bill Paxton,Acting,1955/05/17,,2,"Fort Worth, Texas, USA"
33,Gary Sinise,Acting,1955/03/17,,2,"Blue Island, Illinois, USA"
4431,Jessica Lange,Acting,1949/04/20,,1,"Cloquet, Minnesota, USA"
5049,John Hurt,Acting,1940/01/22,,2,"Shirebrook, Derbyshire, England, UK"
3127,Lili Taylor,Acting,1967/02/20,,1,"Glencoe, Illinois, USA"
18750,Annabella Sciorra,Acting,1964/03/29,,1,"Wethersfield, Connecticut, USA"
36190,Edie Falco,Acting,1963/07/05,,1,"Brooklyn, New York, USA"
3137,Paul Calderon,Acting,1959/01/01,,2,Puerto Rico
2176,Tommy Lee Jones,Acting,1946/09/15,,2,"San Saba, Texas, USA"
5577,Chris O'Donnell,Acting,1970/06/26,,2,"Winnetka, Illinois, USA"
50,Catherine Deneuve,Acting,1943/10/22,,1,"Paris, France"
9762,Jean Sorel,Acting,1934/09/25,,2,"Marseille, Bouches-du-Rhône, France"
3784,Michel Piccoli,Acting,1925/12/27,,2,"Paris, France"
9763,Geneviève Page,Acting,1927/12/13,,1,"Paris, France"
17577,Pierre Clémenti,Acting,1942/09/28,,2,"Paris, France"
19668,U Aung Ko,Acting,,,0,
3910,Frances McDormand,Acting,1957/06/23,,1,"Chicago, Illinois, USA "
8978,Spalding Gray,Acting,1941/06/05,,2,"Providence, Rhode Island, U.S."
19669,Tiara Jacquelina,Acting,1967/10/03,,1,"Kuala Lumpur, Malaysia"
46392,Lou Reed,Acting,1942/03/02,,2,"Brooklyn, New York, USA"
521,Michael J. Fox,Acting,1961/06/09,,2,"Edmonton, Alberta, Canada"
46393,Roseanne Barr,Acting,1952/11/03,,1,"Salt Lake City, Utah, USA"
10437,Lily Tomlin,Acting,1939/09/01,,1,"Detroit, Michigan, USA"
7180,John Candy,Acting,1950/10/30,,2,"Toronto, Ontario, Canada"
21278,Alan Alda,Acting,1936/01/28,,2,"New York City, New York, USA"
24203,Rhea Perlman,Acting,1948/03/31,,1," Coney Island, New York, U.S."
9626,Rip Torn,Acting,1931/02/06,,2,"Temple, Texas, USA"
50398,Devon Sawa,Acting,1978/09/07,,2,Vancouver - British Columbia - Canada
14702,Cathy Moriarty,Acting,1960/11/29,,1,"The Bronx, New York, USA"
10713,Eric Idle,Acting,1943/03/29,,2,"South Shields, County Durham, England, UK"
1241,John Turturro,Acting,1957/02/28,,2,"Brooklyn, New York, USA"
327,Mekhi Phifer,Acting,1974/12/29,,2,"Harlem, New York City, New York, USA"
21353,Isaiah Washington,Acting,1963/08/03,,2,"Houston, Texas, USA"
350,Laura Linney,Acting,1964/02/05,,1,"New York City, New York, USA"
21043,Dylan Walsh,Acting,1963/11/17,,2," Los Angeles, California, USA"
8874,Ernie Hudson,Acting,1945/12/17,,2,"Benton Harbor, Michigan, USA"
31511,Grant Heslov,Acting,1963/05/15,,2,"Pittsburgh, Pennsylvania, USA"
5292,Denzel Washington,Acting,1954/12/28,,2,"Mount Vernon, New York, United States"
13525,Matt Craven,Acting,1956/11/10,,2,"Port Colborne, Ontario, Canada"
110,Viggo Mortensen,Acting,1958/10/20,,2,"Manhattan, New York City, New York, USA"
73033,Robert Crumb,Acting,1943/08/30,,2,"Philadelphia, Pennsylvania, USA"
95663,Aline Kominsky,Acting,,,1,"Long Beach, New York, U.S."
1369235,Charles Crumb,Acting,,,0,
1369236,Maxon Crumb,Acting,,,0,
1369237,Martin Muller,Acting,,,2,
3136,Salma Hayek,Acting,1966/09/02,,1,"Coatzacoalcos, Veracruz, Mexico"
22462,Joaquim de Almeida,Acting,1957/03/15,,2,"São Sebastião da Pedreira, Lisbon, Portugal"
884,Steve Buscemi,Acting,1957/12/13,,2,"New York City, New York, USA"
11159,Cheech Marin,Acting,1946/07/13,,2,"Los Angeles, California, USA"
1896,Don Cheadle,Acting,1964/11/29,,2,"Kansas City, Missouri, USA "
2231,Samuel L. Jackson,Acting,1948/12/21,,2,"Washington, D.C., USA"
16940,Jeremy Irons,Acting,1948/09/19,,2,"Cowes, Isle of Wight, England, UK"
6804,Graham Greene,Acting,1952/06/22,,2,"Ohsweken, Ontario, Canada"
13023,Colleen Camp,Acting,1953/06/07,,1,San Francisco - California - USA
16850,Rose McGowan,Acting,1973/09/05,,1,"Florence, Tuscany, Italy"
1582,James Duval,Acting,1972/09/10,,2,"Detroit, Michigan, USA"
51670,Johnathon Schaech,Acting,1969/09/10,,2,"Edgewood, Maryland, USA"
157847,Cress Williams,Acting,1970/07/26,,2,"Heidelberg, Germany"
61632,Dustin Nguyen,Acting,1962/09/17,,2,"Saigon, Vietnam"
738,Sean Connery,Acting,1930/08/25,,2,"Fountainbridge, Edinburgh, Scotland, UK"
1205,Richard Gere,Acting,1949/08/31,,2,"Philadelphia, Pennsylvania, USA"
29068,Ben Cross,Acting,1947/12/16,,2,"London, England, UK"
15498,Liam Cunningham,Acting,1961/06/02,,2,"East Wall, Dublin, Republic of Ireland"
147,Michael Madsen,Acting,1957/09/25,,2,"Chicago, Illinois, USA"
18261,Jayne Atkinson,Acting,1959/02/18,,1,"Bournemouth, Dorset, England, UK"
18260,August Schellenberg,Acting,1936/07/25,,2,"Montreal, Quebec, Canada"
8184,Mary Kate Schellhardt,Acting,1978/11/01,,1,
9012,Jonny Lee Miller,Acting,1972/11/15,,2,"Kingston upon Thames, Surrey, England, UK"
11701,Angelina Jolie,Acting,1975/06/04,,1,"Los Angeles, California, USA "
17772,Jesse Bradford,Acting,1979/05/28,,2,"Norwalk, Connecticut, United States"
26457,Matthew Lillard,Acting,1970/01/24,,2,Lansing - Michigan - USA
28863,Renoly Santiago,Acting,1974/03/15,,2,"Lajas, Puerto Rico"
2387,Patrick Stewart,Acting,1940/07/13,,2,"Mirfield, West Yorkshire, England, UK"
42722,Michael T. Weiss,Acting,1962/02/02,,2,"Chicago, Illinois, USA"
26715,Robert Klein,Acting,1942/02/08,,2,"New York City, New York, USA"
6384,Keanu Reeves,Acting,1964/09/02,,2,"Beirut, Lebanon"
2133,Dina Meyer,Acting,1968/12/22,,1,"Queens, New York City, New York, USA"
3317,Takeshi Kitano,Acting,1947/01/18,,2,"Tokyo, Japan"
21411,Ice-T,Acting,1958/02/16,,2,"Newark, New Jersey, USA"
16644,Dolph Lundgren,Acting,1957/11/03,,2,"Stockholm, Sweden"
2882,Diane Lane,Acting,1965/01/22,,1,"New York City, New York, USA"
23346,Armand Assante,Acting,1949/10/04,,2,"New York City, New York, U.S"
920,Jürgen Prochnow,Acting,1941/06/10,,2,"Berlin, Germany"
13445,Tia Carrere,Acting,1967/01/02,,1,"Honolulu, Hawaii, USA"
2283,Stanley Tucci,Acting,1960/11/11,,2,"Peekskill, New York, USA"
18262,Richard Riehle,Acting,1948/05/12,,2,"Menomonee Falls, Wisconsin, USA"
7632,Shelley Winters,Acting,1920/08/18,,1,"St. Louis, Missouri, USA"
57387,Leo Fitzpatrick,Acting,1977/07/25,,2,"West Orange, New Jersey, USA"
57388,Sarah Henderson,Production,,,1,Regno Unito
57389,Justin Pierce,Acting,1975/03/21,,2,"London, England "
131299,Joseph Chan,Acting,,,2,
1187720,Johnathan Staci Kim,Acting,1971/03/02,,2,
2229,Catherine Keener,Acting,1959/03/23,,1,"Miami, Florida, USA"
20212,Dermot Mulroney,Acting,1963/10/31,,2,"Alexandria, Virginia, USA"
82220,Danielle von Zerneck,Acting,1966/12/21,,1,"North Hollywood, Los Angeles, California, USA"
6474,James Le Gros,Acting,1962/04/27,,2,"Minneapolis, Minnesota, USA"
2154,Scott Bakula,Acting,1954/10/09,,2,"St. Louis, Missouri, USA"
18916,Kevin J. O'Connor,Acting,1963/11/15,,2,"Chicago, Illinois, USA"
156136,Joel Swetow,Acting,,,2,
13638,Thomas Gibson,Acting,1962/07/03,,2,"Charleston, South Carolina, USA"
73296,Ruth Marshall,Acting,,,1,"Toronto, Ontario,  Canada"
78685,Cameron Bancroft,Acting,1967/05/17,,2,Winnipeg - Manitoba - Canada
18658,Mia Kirshner,Acting,1975/01/25,,1,"Toronto, Ontario,  Canada"
78686,Joanne Vannicola,Acting,1968/04/20,,1,
69597,Drew Barrymore,Acting,1975/02/22,,1,"Culver City, California, USA"
175540,Richard Chaim,Acting,,,2,
162949,Robert Nadir,Acting,,,0,
11662,Jason Lee,Acting,1970/04/25,,2,"Orange, California, USA"
23646,Jeremy London,Acting,1972/11/07,,2,"San Diego, California, USA"
19144,Shannen Doherty,Acting,1971/04/12,,1,"Memphis, Tennessee, USA"
4174,Claire Forlani,Acting,1971/12/17,,1,"Twickenham, Middlesex, England, UK"
880,Ben Affleck,Acting,1972/08/15,,2,"Berkeley, California, USA"
50098,Jason David Frank,Acting,1973/09/04,,2,"Covina, California, USA"
56897,Steve Cardenas,Acting,1974/05/29,,2,"Langley Air Force Base, Virginia, U.S."
